date,regime_label,regime_prob,method
2014-11-18,Normal,1.2859060478857358e-9,HMM
2014-11-19,Normal,1.31467609385565e-9,HMM
2014-11-20,Normal,1.36407508016394e-9,HMM
2014-11-21,Normal,1.2510183127672757e-9,HMM
2014-11-24,Normal,1.2404771647550854e-9,HMM
2014-11-25,Normal,1.1677052430104405e-9,HMM
2014-11-26,Normal,1.1695458974482685e-9,HMM
2014-11-28,Normal,7.332082728843933e-10,HMM
2014-12-01,Normal,7.355881550942331e-10,HMM
2014-12-02,Normal,7.276545977432371e-10,HMM
2014-12-03,Normal,7.509626579567555e-10,HMM
2014-12-04,Normal,7.851818216743883e-10,HMM
2014-12-05,Normal,8.1748366490089e-10,HMM
2014-12-08,Normal,7.567117539439896e-10,HMM
2014-12-09,Normal,7.826418270784876e-10,HMM
2014-12-10,Normal,7.028771872003799e-10,HMM
2014-12-11,Normal,6.899453071774528e-10,HMM
2014-12-12,Normal,6.614447916994485e-10,HMM
2014-12-15,Normal,6.995192983162656e-10,HMM
2014-12-16,Normal,7.053262281152641e-10,HMM
2014-12-17,Normal,7.043504546800771e-10,HMM
2014-12-18,Normal,7.274184180608668e-10,HMM
2014-12-19,Normal,7.244416914610093e-10,HMM
2014-12-22,Normal,7.533678327900039e-10,HMM
2014-12-23,Normal,7.967652353976947e-10,HMM
2014-12-24,Normal,8.292600910560636e-10,HMM
2014-12-26,Normal,8.211903842810291e-10,HMM
2014-12-29,Normal,8.320700329287463e-10,HMM
2014-12-30,Normal,1.1827940261765685e-9,HMM
2014-12-31,Normal,1.1780678745569292e-9,HMM
2015-01-02,Normal,1.1858801204037884e-9,HMM
2015-01-05,Normal,6.976919322370233e-10,HMM
2015-01-06,Normal,7.029725772969646e-10,HMM
2015-01-07,Normal,7.04910924897602e-10,HMM
2015-01-08,Normal,7.003815219071456e-10,HMM
2015-01-09,Normal,6.981985186106689e-10,HMM
2015-01-12,Normal,7.666253969303062e-10,HMM
2015-01-13,Normal,7.565260186124925e-10,HMM
2015-01-14,Normal,6.982283270718714e-10,HMM
2015-01-15,Normal,5.0048270817943e-10,HMM
2015-01-16,Normal,4.990704613902475e-10,HMM
2015-01-20,Normal,4.970040842406129e-10,HMM
2015-01-21,Normal,4.914295942721675e-10,HMM
2015-01-22,Normal,4.996528333771564e-10,HMM
2015-01-23,Normal,4.67647738039561e-10,HMM
2015-01-26,Normal,4.996976297227081e-10,HMM
2015-01-27,Normal,4.743446662889474e-10,HMM
2015-01-28,Normal,4.559071606859895e-10,HMM
2015-01-29,Normal,4.5702375999334336e-10,HMM
2015-01-30,Normal,4.647200072716217e-10,HMM
2015-02-02,Normal,1.7260725162697867e-10,HMM
2015-02-03,Normal,1.2716116326594036e-10,HMM
2015-02-04,Normal,2.5183019150548233e-10,HMM
2015-02-05,Normal,2.6401350161844807e-10,HMM
2015-02-06,Normal,2.850455492378004e-10,HMM
2015-02-09,Normal,2.7956537674102057e-10,HMM
2015-02-10,Normal,3.160994646661812e-10,HMM
2015-02-11,Normal,2.56605704542469e-10,HMM
2015-02-12,Normal,2.6685350587545287e-10,HMM
2015-02-13,Normal,1.776586661673492e-10,HMM
2015-02-16,Normal,1.913068505738361e-10,HMM
2015-02-17,Normal,1.849876776922e-10,HMM
2015-02-18,Normal,2.0223912582189193e-10,HMM
2015-02-19,Normal,1.6547578115735149e-10,HMM
2015-02-20,Normal,1.6286108977714546e-10,HMM
2015-02-23,Normal,1.4462763761478978e-10,HMM
2015-02-24,Normal,1.5561470336238082e-10,HMM
2015-02-25,Normal,1.475411931733874e-10,HMM
2015-02-26,Normal,1.4436942356582269e-10,HMM
2015-02-27,Normal,1.5277732141648773e-10,HMM
2015-03-02,Normal,1.3761388494303232e-10,HMM
2015-03-03,Normal,2.7106368990315673e-10,HMM
2015-03-04,Normal,2.872384062131004e-10,HMM
2015-03-05,Normal,2.8198756651636773e-10,HMM
2015-03-06,Normal,2.698950019655392e-10,HMM
2015-03-09,Normal,2.6691082849235605e-10,HMM
2015-03-10,Normal,2.1594984000874914e-10,HMM
2015-03-11,Normal,2.2537491031233285e-10,HMM
2015-03-12,Normal,2.7836509666632335e-10,HMM
2015-03-13,Normal,3.2516655564974467e-10,HMM
2015-03-16,Normal,4.958357181104643e-10,HMM
2015-03-17,Normal,5.360216858713317e-10,HMM
2015-03-18,Normal,5.236919081293499e-10,HMM
2015-03-19,Normal,5.144107968303801e-10,HMM
2015-03-20,Normal,5.280587262741119e-10,HMM
2015-03-23,Normal,6.537549851587159e-10,HMM
2015-03-24,Normal,6.705122252353504e-10,HMM
2015-03-25,Normal,6.67056428285013e-10,HMM
2015-03-26,Normal,4.621501166269427e-10,HMM
2015-03-27,Normal,5.10189055407688e-10,HMM
2015-03-30,Normal,4.3775851913984313e-10,HMM
2015-03-31,Normal,4.458498118748133e-10,HMM
2015-04-01,Normal,3.666824687639575e-10,HMM
2015-04-02,Normal,4.0445316648825175e-10,HMM
2015-04-06,Normal,4.2826902313865467e-10,HMM
2015-04-07,Normal,3.8527222355674255e-10,HMM
2015-04-08,Normal,3.7260446491673494e-10,HMM
2015-04-09,Normal,4.729646693801413e-10,HMM
2015-04-10,Normal,4.671316740541231e-10,HMM
2015-04-13,Normal,4.662320639122894e-10,HMM
2015-04-14,Normal,5.325132749651706e-10,HMM
2015-04-15,Normal,7.235085368860995e-10,HMM
2015-04-16,Normal,7.203353116390973e-10,HMM
2015-04-17,Normal,7.0701148189579e-10,HMM
2015-04-20,Normal,6.998528472180052e-10,HMM
2015-04-21,Normal,6.625184323878676e-10,HMM
2015-04-22,Normal,6.636004996307464e-10,HMM
2015-04-23,Normal,5.770403944546238e-10,HMM
2015-04-24,Normal,5.771602664075121e-10,HMM
2015-04-27,Normal,7.430350263669249e-10,HMM
2015-04-28,Normal,7.568944977630741e-10,HMM
2015-04-29,Normal,1.0111817547312493e-9,HMM
2015-04-30,Normal,1.0250387519625464e-9,HMM
2015-05-01,Normal,1.1558227198919702e-9,HMM
2015-05-04,Normal,1.1634300259244173e-9,HMM
2015-05-05,Normal,1.1679962977265985e-9,HMM
2015-05-06,Normal,1.2717220656792257e-9,HMM
2015-05-07,Normal,1.2731603925843786e-9,HMM
2015-05-08,Normal,1.2078484624555852e-9,HMM
2015-05-11,Normal,1.1466639783632683e-9,HMM
2015-05-12,Normal,1.013809522340435e-9,HMM
2015-05-13,Normal,9.947013038153612e-10,HMM
2015-05-14,Normal,1.021798050690727e-9,HMM
2015-05-15,Normal,9.915657352621144e-10,HMM
2015-05-18,Normal,1.0245544399893297e-9,HMM
2015-05-19,Normal,9.272497395041524e-10,HMM
2015-05-20,Normal,9.757725592784395e-10,HMM
2015-05-21,Normal,9.477558750482083e-10,HMM
2015-05-22,Normal,1.1639123784792431e-9,HMM
2015-05-26,Normal,8.690295750167527e-10,HMM
2015-05-27,Normal,8.673607262866425e-10,HMM
2015-05-28,Normal,8.30766945004489e-10,HMM
2015-05-29,Normal,6.378919147686553e-10,HMM
2015-06-01,Normal,6.366098319899476e-10,HMM
2015-06-02,Normal,6.361310820615508e-10,HMM
2015-06-03,Normal,6.398375520594919e-10,HMM
2015-06-04,Normal,5.604247176941912e-10,HMM
2015-06-05,Normal,5.761406654772124e-10,HMM
2015-06-08,Normal,5.683487121389843e-10,HMM
2015-06-09,Normal,5.172221651950173e-10,HMM
2015-06-10,Normal,5.038055731835988e-10,HMM
2015-06-11,Normal,5.731077570910145e-10,HMM
2015-06-12,Normal,1.4736019722509976e-6,HMM
2015-06-15,Crisis,1.0,HMM
2015-06-16,Crisis,1.0,HMM
2015-06-17,Crisis,1.0,HMM
2015-06-18,Crisis,1.0,HMM
2015-06-19,Crisis,1.0,HMM
2015-06-22,Crisis,1.0,HMM
2015-06-23,Crisis,1.0,HMM
2015-06-24,Crisis,1.0,HMM
2015-06-25,Crisis,1.0,HMM
2015-06-26,Crisis,1.0,HMM
2015-06-29,Normal,2.0667690454959726e-6,HMM
2015-06-30,Normal,7.821699970916068e-10,HMM
2015-07-01,Normal,7.29378043618421e-10,HMM
2015-07-02,Normal,7.311818563532208e-10,HMM
2015-07-03,Normal,7.000924451810769e-10,HMM
2015-07-06,Normal,6.27450729358996e-10,HMM
2015-07-07,Normal,5.459125507364812e-10,HMM
2015-07-08,Normal,5.99316814187465e-10,HMM
2015-07-09,Normal,5.255772810727813e-10,HMM
2015-07-10,Normal,5.306711383135548e-10,HMM
2015-07-13,Normal,5.315650084590613e-10,HMM
2015-07-14,Normal,5.964964873774268e-10,HMM
2015-07-15,Normal,5.947528135238638e-10,HMM
2015-07-16,Normal,5.949211095709234e-10,HMM
2015-07-17,Normal,5.954793371381035e-10,HMM
2015-07-20,Normal,6.576114310214262e-10,HMM
2015-07-21,Normal,6.945227528680372e-10,HMM
2015-07-22,Normal,7.27382780938224e-10,HMM
2015-07-23,Normal,7.250018328160424e-10,HMM
2015-07-24,Normal,7.116872651378182e-10,HMM
2015-07-27,Normal,7.124953262819727e-10,HMM
2015-07-28,Normal,7.236891173122216e-10,HMM
2015-07-29,Normal,7.717009327692394e-10,HMM
2015-07-30,Normal,8.465037323050422e-10,HMM
2015-07-31,Normal,8.371897528803627e-10,HMM
2015-08-03,Normal,5.943733825679659e-10,HMM
2015-08-04,Normal,6.373091369255655e-10,HMM
2015-08-05,Normal,7.520500198384881e-10,HMM
2015-08-06,Normal,7.711650765976711e-10,HMM
2015-08-07,Normal,1.0120519570857133e-9,HMM
2015-08-10,Normal,9.408478928059908e-10,HMM
2015-08-11,Normal,9.3155064283543e-10,HMM
2015-08-12,Normal,8.386086938421532e-10,HMM
2015-08-13,Normal,8.497778180479344e-10,HMM
2015-08-14,Normal,8.548282505722017e-10,HMM
2015-08-17,Normal,8.557213620572416e-10,HMM
2015-08-18,Normal,8.571066563953208e-10,HMM
2015-08-19,Normal,8.240785811874061e-10,HMM
2015-08-20,Normal,8.497227901047839e-10,HMM
2015-08-21,Normal,7.665113576533356e-10,HMM
2015-08-24,Normal,6.496182635057318e-10,HMM
2015-08-25,Normal,6.278812365941033e-10,HMM
2015-08-26,Normal,6.410855275797803e-10,HMM
2015-08-27,Normal,3.426625263286271e-10,HMM
2015-08-28,Normal,1.49407428844954e-10,HMM
2015-09-01,Normal,1.448945053022832e-10,HMM
2015-09-02,Normal,2.327674876036684e-10,HMM
2015-09-03,Normal,1.6337971057330723e-10,HMM
2015-09-04,Normal,1.407191322315699e-10,HMM
2015-09-07,Normal,1.2167870644916399e-10,HMM
2015-09-08,Normal,9.088886622885518e-11,HMM
2015-09-09,Normal,8.975767421553833e-11,HMM
2015-09-10,Normal,9.360914988476207e-11,HMM
2015-09-11,Normal,9.407206212201897e-11,HMM
2015-09-14,Normal,9.027122542749752e-11,HMM
2015-09-15,Normal,9.031826388102452e-11,HMM
2015-09-16,Normal,5.02159094585249e-11,HMM
2015-09-17,Normal,4.8943448612722046e-11,HMM
2015-09-18,Normal,5.058194886213307e-11,HMM
2015-09-21,Normal,5.0589853503326416e-11,HMM
2015-09-22,Normal,5.781733820846386e-11,HMM
2015-09-23,Normal,7.729296259820593e-11,HMM
2015-09-24,Normal,7.174417334831737e-11,HMM
2015-09-25,Normal,7.231638135513727e-11,HMM
2015-09-28,Normal,9.631047575330732e-11,HMM
2015-09-29,Normal,1.6560286029367486e-10,HMM
2015-09-30,Normal,1.7082060293618392e-10,HMM
2015-10-01,Normal,1.8047324944721988e-10,HMM
2015-10-02,Normal,2.561654602382134e-10,HMM
2015-10-05,Normal,1.8810871177019505e-10,HMM
2015-10-06,Normal,2.118826902572781e-10,HMM
2015-10-07,Normal,2.764196620586358e-10,HMM
2015-10-08,Normal,2.8930504366365907e-10,HMM
2015-10-09,Normal,2.916508808282671e-10,HMM
2015-10-12,Normal,2.870447027178644e-10,HMM
2015-10-13,Normal,2.496449923635846e-10,HMM
2015-10-14,Normal,2.4162978567689166e-10,HMM
2015-10-15,Normal,4.4765196183441114e-10,HMM
2015-10-16,Normal,4.451717669310332e-10,HMM
2015-10-19,Normal,4.2150465673595913e-10,HMM
2015-10-20,Normal,4.1695434905215166e-10,HMM
2015-10-21,Normal,4.355694290541401e-10,HMM
2015-10-22,Normal,4.784428873232191e-10,HMM
2015-10-23,Normal,4.969299914298636e-10,HMM
2015-10-26,Normal,4.961561808230136e-10,HMM
2015-10-27,Normal,5.07728506712862e-10,HMM
2015-10-28,Normal,4.554441439357262e-10,HMM
2015-10-29,Normal,4.539812980480022e-10,HMM
2015-10-30,Normal,4.543242778498084e-10,HMM
2015-11-02,Normal,4.774031279759869e-10,HMM
2015-11-03,Normal,7.583594876546929e-10,HMM
2015-11-04,Normal,8.935990547842669e-10,HMM
2015-11-05,Normal,8.965403433978572e-10,HMM
2015-11-06,Normal,8.804808575666614e-10,HMM
2015-11-09,Normal,8.735589171897573e-10,HMM
2015-11-10,Normal,8.148955530790369e-10,HMM
2015-11-11,Normal,8.681697525554555e-10,HMM
2015-11-12,Normal,8.79220233081696e-10,HMM
2015-11-13,Normal,5.489907986619075e-10,HMM
2015-11-16,Normal,5.377008063362788e-10,HMM
2015-11-17,Normal,5.022935643179633e-10,HMM
2015-11-18,Normal,4.985244697028488e-10,HMM
2015-11-19,Normal,4.669007629637848e-10,HMM
2015-11-20,Normal,4.608245170541157e-10,HMM
2015-11-23,Normal,4.1035244467378863e-10,HMM
2015-11-24,Normal,3.986309937567418e-10,HMM
2015-11-25,Normal,4.048510383798945e-10,HMM
2015-11-26,Normal,5.302000656941591e-10,HMM
2015-11-27,Normal,5.393187550028527e-10,HMM
2015-11-30,Normal,5.155595059206597e-10,HMM
2015-12-01,Normal,5.060211359793746e-10,HMM
2015-12-02,Normal,4.882896524194358e-10,HMM
2015-12-03,Normal,5.000597781722532e-10,HMM
2015-12-04,Normal,5.027234940728776e-10,HMM
2015-12-07,Normal,4.471557950170706e-10,HMM
2015-12-08,Normal,4.512346963884686e-10,HMM
2015-12-09,Normal,5.027182771837803e-10,HMM
2015-12-10,Normal,5.377047269720224e-10,HMM
2015-12-11,Normal,4.689645649733639e-10,HMM
2015-12-14,Normal,7.086201727625324e-10,HMM
2015-12-15,Normal,7.060631662350342e-10,HMM
2015-12-16,Normal,7.621030908576098e-10,HMM
2015-12-17,Normal,7.561739857112579e-10,HMM
2015-12-18,Normal,7.797549296146471e-10,HMM
2015-12-21,Normal,7.082147028859501e-10,HMM
2015-12-22,Normal,8.399952259972307e-10,HMM
2015-12-23,Normal,8.428313268592615e-10,HMM
2015-12-24,Normal,6.377542557369283e-10,HMM
2015-12-28,Normal,6.406600844967581e-10,HMM
2015-12-29,Normal,6.416499629849115e-10,HMM
2015-12-30,Normal,6.393733678864097e-10,HMM
2015-12-31,Normal,5.558476529992412e-10,HMM
2016-01-04,Normal,5.761333258901948e-10,HMM
2016-01-05,Normal,5.706491495904511e-10,HMM
2016-01-06,Normal,4.801790777415266e-10,HMM
2016-01-07,Normal,5.49271964908037e-10,HMM
2016-01-08,Normal,4.2087091985718766e-10,HMM
2016-01-11,Normal,3.585306907440111e-10,HMM
2016-01-12,Normal,3.41592769293496e-10,HMM
2016-01-13,Normal,3.780121370883817e-10,HMM
2016-01-14,Normal,3.604284194593478e-10,HMM
2016-01-15,Normal,4.412597586326338e-10,HMM
2016-01-18,Normal,3.7839574802175274e-10,HMM
2016-01-19,Normal,3.7154651100398844e-10,HMM
2016-01-20,Normal,3.5247759951768274e-10,HMM
2016-01-21,Normal,2.03197528455616e-10,HMM
2016-01-22,Normal,5.1996019162473715e-11,HMM
2016-01-25,Normal,5.3623596355867704e-11,HMM
2016-01-26,Normal,5.490406416359964e-11,HMM
2016-01-27,Normal,4.7961559556706624e-11,HMM
2016-01-28,Normal,3.968797782552236e-11,HMM
2016-01-29,Normal,4.3091304183392036e-11,HMM
2016-02-01,Normal,4.6157789795523585e-11,HMM
2016-02-02,Normal,3.92459520232429e-11,HMM
2016-02-03,Normal,3.083073450357772e-11,HMM
2016-02-04,Normal,3.723394810994212e-11,HMM
2016-02-05,Normal,3.6992982124168627e-11,HMM
2016-02-08,Normal,4.9155910219748083e-11,HMM
2016-02-09,Normal,4.9769752201802807e-11,HMM
2016-02-10,Normal,5.4442357477702205e-11,HMM
2016-02-11,Normal,5.209286548459814e-11,HMM
2016-02-12,Normal,1.847285171726586e-11,HMM
2016-02-16,Normal,1.7168897733358967e-11,HMM
2016-02-17,Normal,1.6499408077079082e-11,HMM
2016-02-18,Normal,1.6488785563531057e-11,HMM
2016-02-19,Normal,1.708199914135433e-11,HMM
2016-02-22,Normal,1.7044082905237157e-11,HMM
2016-02-23,Normal,3.239265350698544e-11,HMM
2016-02-24,Normal,3.3557881723529534e-11,HMM
2016-02-25,Normal,3.239510301605766e-11,HMM
2016-02-26,Normal,1.6516864978111558e-11,HMM
2016-02-29,Normal,1.82616147423062e-11,HMM
2016-03-01,Normal,1.8073054311865797e-11,HMM
2016-03-02,Normal,1.9089598446218652e-11,HMM
2016-03-03,Normal,2.3829119015177196e-11,HMM
2016-03-04,Normal,2.249772550182756e-11,HMM
2016-03-07,Normal,2.067309749967195e-11,HMM
2016-03-08,Normal,2.16689950411202e-11,HMM
2016-03-09,Normal,2.3586054801381046e-11,HMM
2016-03-10,Normal,2.5476465882576016e-11,HMM
2016-03-11,Normal,2.7944792050166827e-11,HMM
2016-03-14,Normal,2.6265856671164512e-11,HMM
2016-03-15,Normal,5.915485091807825e-11,HMM
2016-03-16,Normal,6.456658521968719e-11,HMM
2016-03-17,Normal,9.097684138299751e-11,HMM
2016-03-18,Normal,9.089414193077631e-11,HMM
2016-03-21,Normal,1.2764592346740618e-10,HMM
2016-03-22,Normal,1.6781560400358721e-10,HMM
2016-03-23,Normal,1.8597003294696396e-10,HMM
2016-03-24,Normal,1.854206952640663e-10,HMM
2016-03-28,Normal,2.078507252003412e-10,HMM
2016-03-29,Normal,3.6591620664135574e-10,HMM
2016-03-30,Normal,3.661799963203313e-10,HMM
2016-03-31,Normal,3.680497124886334e-10,HMM
2016-04-01,Normal,3.763430682687761e-10,HMM
2016-04-04,Normal,3.853027407996371e-10,HMM
2016-04-05,Normal,5.31376435455155e-10,HMM
2016-04-06,Normal,4.498348305132387e-10,HMM
2016-04-07,Normal,4.40121396906459e-10,HMM
2016-04-08,Normal,1.6957933706993075e-10,HMM
2016-04-11,Normal,1.9981393679715411e-10,HMM
2016-04-12,Normal,1.8564120905543212e-10,HMM
2016-04-13,Normal,2.182462668895501e-10,HMM
2016-04-14,Normal,2.2968591842219267e-10,HMM
2016-04-15,Normal,1.9042170731524172e-10,HMM
2016-04-18,Normal,1.987279026918597e-10,HMM
2016-04-19,Normal,1.814749812405681e-10,HMM
2016-04-20,Normal,1.842405080580456e-10,HMM
2016-04-21,Normal,1.8656238827284008e-10,HMM
2016-04-22,Normal,2.37299106933403e-10,HMM
2016-04-25,Normal,2.25394408321791e-10,HMM
2016-04-26,Normal,2.1996344195967266e-10,HMM
2016-04-27,Normal,2.8838874109583083e-10,HMM
2016-04-28,Normal,2.755558305140027e-10,HMM
2016-04-29,Normal,2.7611619637165677e-10,HMM
2016-05-02,Normal,2.8724922111385614e-10,HMM
2016-05-03,Normal,1.75067374190556e-10,HMM
2016-05-04,Normal,1.7707825573980044e-10,HMM
2016-05-05,Normal,2.0806290808091088e-10,HMM
2016-05-06,Normal,2.2272247254347543e-10,HMM
2016-05-09,Normal,3.99035816248667e-10,HMM
2016-05-10,Normal,3.6209776195764903e-10,HMM
2016-05-11,Normal,3.256527133637166e-10,HMM
2016-05-12,Normal,3.280499122370629e-10,HMM
2016-05-13,Normal,3.251084078874549e-10,HMM
2016-05-16,Normal,3.8638358046049645e-10,HMM
2016-05-17,Normal,3.8588091555348284e-10,HMM
2016-05-18,Normal,4.168543331769936e-10,HMM
2016-05-19,Normal,3.3188792933411026e-10,HMM
2016-05-20,Normal,3.0519769372476316e-10,HMM
2016-05-23,Normal,2.9185673817502447e-10,HMM
2016-05-24,Normal,3.1630242774740046e-10,HMM
2016-05-25,Normal,3.261587235366468e-10,HMM
2016-05-26,Normal,3.2399439352376247e-10,HMM
2016-05-27,Normal,3.4589796355293794e-10,HMM
2016-05-31,Normal,3.4625849066695164e-10,HMM
2016-06-01,Normal,3.398295874191332e-10,HMM
2016-06-02,Normal,5.51086572838691e-10,HMM
2016-06-03,Normal,5.342478113708748e-10,HMM
2016-06-06,Normal,5.745449983358213e-10,HMM
2016-06-07,Normal,5.654669983369877e-10,HMM
2016-06-08,Normal,8.10655411019837e-10,HMM
2016-06-09,Normal,8.91868136080271e-10,HMM
2016-06-10,Normal,1.0440740872811478e-9,HMM
2016-06-13,Normal,1.0322001697790892e-9,HMM
2016-06-14,Normal,9.192383358494517e-10,HMM
2016-06-15,Normal,1.0271965706431705e-9,HMM
2016-06-16,Normal,8.721795509415815e-10,HMM
2016-06-17,Normal,8.235805581530929e-10,HMM
2016-06-20,Normal,7.739860061235506e-10,HMM
2016-06-21,Normal,2.1249898189358644e-6,HMM
2016-06-22,Crisis,1.0,HMM
2016-06-23,Crisis,1.0,HMM
2016-06-24,Crisis,1.0,HMM
2016-06-27,Crisis,1.0,HMM
2016-06-28,Crisis,1.0,HMM
2016-06-29,Crisis,1.0,HMM
2016-06-30,Crisis,1.0,HMM
2016-07-01,Crisis,1.0,HMM
2016-07-04,Crisis,1.0,HMM
2016-07-05,Crisis,1.0,HMM
2016-07-06,Crisis,1.0,HMM
2016-07-07,Normal,1.0155857915807814e-6,HMM
2016-07-08,Normal,3.8262485538221947e-10,HMM
2016-07-11,Normal,3.8675159411404294e-10,HMM
2016-07-12,Normal,2.4117738206960925e-10,HMM
2016-07-13,Normal,2.168374993245978e-10,HMM
2016-07-14,Normal,1.946539663083008e-10,HMM
2016-07-15,Normal,2.2801773213837958e-10,HMM
2016-07-18,Normal,2.282643305763257e-10,HMM
2016-07-19,Normal,2.895186004031472e-10,HMM
2016-07-20,Normal,2.907966954859343e-10,HMM
2016-07-21,Normal,2.8488866600828476e-10,HMM
2016-07-22,Normal,2.813552327855754e-10,HMM
2016-07-25,Normal,3.2502605841019985e-10,HMM
2016-07-26,Normal,3.669276967263322e-10,HMM
2016-07-27,Normal,3.9421364254958324e-10,HMM
2016-07-28,Normal,5.152418668399988e-10,HMM
2016-07-29,Normal,4.928047101944679e-10,HMM
2016-08-01,Normal,4.90157805734997e-10,HMM
2016-08-02,Normal,5.040092977043342e-10,HMM
2016-08-03,Normal,6.013460820672431e-10,HMM
2016-08-04,Normal,5.546600219505882e-10,HMM
2016-08-05,Normal,4.977447370594797e-10,HMM
2016-08-08,Normal,5.204081693599564e-10,HMM
2016-08-09,Normal,5.259523130870489e-10,HMM
2016-08-10,Normal,7.955388343618975e-10,HMM
2016-08-11,Normal,7.146428965058483e-10,HMM
2016-08-12,Normal,7.605250883054592e-10,HMM
2016-08-15,Normal,5.749086691565137e-10,HMM
2016-08-16,Normal,5.851323581638802e-10,HMM
2016-08-17,Normal,5.858373660562529e-10,HMM
2016-08-18,Normal,5.711772389333369e-10,HMM
2016-08-19,Normal,6.041952669071756e-10,HMM
2016-08-22,Normal,5.698705397226992e-10,HMM
2016-08-23,Normal,5.826557822436688e-10,HMM
2016-08-24,Normal,5.3532119082316e-10,HMM
2016-08-25,Normal,5.148168725207166e-10,HMM
2016-08-26,Normal,5.687081769474671e-10,HMM
2016-08-29,Normal,6.555748448644069e-10,HMM
2016-08-30,Normal,5.567344690687935e-10,HMM
2016-08-31,Normal,5.628983115208359e-10,HMM
2016-09-01,Normal,3.3211884408378845e-10,HMM
2016-09-02,Normal,3.3394811987921836e-10,HMM
2016-09-05,Normal,3.4846801794906694e-10,HMM
2016-09-06,Normal,3.470725176135972e-10,HMM
2016-09-07,Normal,3.4022787570580206e-10,HMM
2016-09-08,Normal,3.1707267421192714e-10,HMM
2016-09-09,Normal,3.6436344849622627e-10,HMM
2016-09-12,Normal,3.657166093256411e-10,HMM
2016-09-13,Normal,4.284705400976747e-10,HMM
2016-09-14,Normal,4.3868988619669177e-10,HMM
2016-09-15,Normal,4.406150391158106e-10,HMM
2016-09-16,Normal,4.5996501697226875e-10,HMM
2016-09-19,Normal,4.377515614531952e-10,HMM
2016-09-20,Normal,4.549494330233972e-10,HMM
2016-09-21,Normal,4.475872465656783e-10,HMM
2016-09-22,Normal,4.33292158907885e-10,HMM
2016-09-23,Normal,5.018457742676218e-10,HMM
2016-09-26,Normal,5.088034825999974e-10,HMM
2016-09-27,Normal,4.5183265442537383e-10,HMM
2016-09-28,Normal,4.930136477382054e-10,HMM
2016-09-29,Normal,3.017253971664146e-10,HMM
2016-09-30,Normal,4.705813100613207e-10,HMM
2016-10-03,Normal,4.85585936372787e-10,HMM
2016-10-04,Normal,4.965820405033616e-10,HMM
2016-10-05,Normal,4.986357356282784e-10,HMM
2016-10-06,Normal,5.057925135044891e-10,HMM
2016-10-07,Normal,6.428381766690978e-10,HMM
2016-10-10,Normal,6.468649858574384e-10,HMM
2016-10-11,Normal,6.201342967893167e-10,HMM
2016-10-12,Normal,6.57729458147344e-10,HMM
2016-10-13,Normal,6.895381461175943e-10,HMM
2016-10-14,Normal,6.773612543377136e-10,HMM
2016-10-17,Normal,6.971506203068899e-10,HMM
2016-10-18,Normal,7.088222676371708e-10,HMM
2016-10-19,Normal,6.468089929123957e-10,HMM
2016-10-20,Normal,5.743750704222524e-10,HMM
2016-10-21,Normal,6.073012150758081e-10,HMM
2016-10-24,Normal,6.093373824381161e-10,HMM
2016-10-25,Normal,5.893329996927695e-10,HMM
2016-10-26,Normal,7.066422967128329e-10,HMM
2016-10-27,Normal,7.120144105246873e-10,HMM
2016-10-28,Normal,1.0560375632977039e-9,HMM
2016-10-31,Normal,9.265635842426029e-10,HMM
2016-11-01,Normal,9.325715938273532e-10,HMM
2016-11-02,Normal,8.419608102530943e-10,HMM
2016-11-03,Normal,8.863661095659592e-10,HMM
2016-11-04,Normal,9.079004952575094e-10,HMM
2016-11-07,Normal,9.315962271705306e-10,HMM
2016-11-08,Normal,9.683095907968036e-10,HMM
2016-11-09,Normal,9.560394917466917e-10,HMM
2016-11-10,Normal,9.757656636997675e-10,HMM
2016-11-11,Normal,7.942128736784138e-10,HMM
2016-11-14,Normal,7.782647884071529e-10,HMM
2016-11-15,Normal,5.063087983713792e-10,HMM
2016-11-16,Normal,4.812100921815572e-10,HMM
2016-11-17,Normal,6.211403553923022e-10,HMM
2016-11-18,Normal,6.552178188416301e-10,HMM
2016-11-21,Normal,5.420980285976708e-10,HMM
2016-11-22,Normal,5.413521279520151e-10,HMM
2016-11-23,Normal,5.401729960002209e-10,HMM
2016-11-24,Normal,5.068869779961015e-10,HMM
2016-11-25,Normal,4.755023022442574e-10,HMM
2016-11-28,Normal,5.096829709885114e-10,HMM
2016-11-29,Normal,4.720429136367535e-10,HMM
2016-11-30,Normal,2.6161067296357015e-10,HMM
2016-12-01,Normal,1.3960246422356023e-10,HMM
2016-12-02,Normal,1.438850502406162e-10,HMM
2016-12-05,Normal,1.5523300870664954e-10,HMM
2016-12-06,Normal,1.4553131558510267e-10,HMM
2016-12-07,Normal,1.4126811733956554e-10,HMM
2016-12-08,Normal,1.3811798147680989e-10,HMM
2016-12-09,Normal,1.407454512647703e-10,HMM
2016-12-12,Normal,1.9190058599591695e-10,HMM
2016-12-13,Normal,1.7951559507704292e-10,HMM
2016-12-14,Normal,2.1978648061913032e-10,HMM
2016-12-15,Normal,1.952430445994854e-10,HMM
2016-12-16,Normal,1.7286089599958296e-10,HMM
2016-12-19,Normal,1.678313886531842e-10,HMM
2016-12-20,Normal,1.7855195818752091e-10,HMM
2016-12-21,Normal,1.549123216412197e-10,HMM
2016-12-22,Normal,1.525670229153733e-10,HMM
2016-12-23,Normal,1.5464316446485714e-10,HMM
