date,series_id,value
2023-07-13,OIL_BRENT,81.31
2023-07-14,OIL_BRENT,79.9
2023-07-17,OIL_BRENT,77.8
2023-07-18,OIL_BRENT,79.54
2023-07-19,OIL_BRENT,79.38
2023-07-20,OIL_BRENT,79.62
2023-07-21,OIL_BRENT,81.06
2023-07-24,OIL_BRENT,82.53
2023-07-25,OIL_BRENT,83.46
2023-07-26,OIL_BRENT,82.98
2023-07-27,OIL_BRENT,84.28
2023-07-28,OIL_BRENT,84.49
2023-07-31,OIL_BRENT,85.22
2023-08-01,OIL_BRENT,85.34
2023-08-02,OIL_BRENT,84.01
2023-08-03,OIL_BRENT,86.19
2023-08-04,OIL_BRENT,87.38
2023-08-07,OIL_BRENT,86.47
2023-08-08,OIL_BRENT,88.0
2023-08-09,OIL_BRENT,89.31
2023-08-10,OIL_BRENT,87.44
2023-08-11,OIL_BRENT,87.93
2023-08-14,OIL_BRENT,87.4
2023-08-15,OIL_BRENT,86.28
2023-08-16,OIL_BRENT,84.49
2023-08-17,OIL_BRENT,85.24
2023-08-18,OIL_BRENT,85.92
2023-08-21,OIL_BRENT,85.44
2023-08-22,OIL_BRENT,84.7
2023-08-23,OIL_BRENT,83.94
2023-08-24,OIL_BRENT,84.07
2023-08-25,OIL_BRENT,85.42
2023-08-29,OIL_BRENT,86.37
2023-08-30,OIL_BRENT,86.62
2023-08-31,OIL_BRENT,87.29
2023-09-01,OIL_BRENT,89.98
2023-09-04,OIL_BRENT,90.42
2023-09-05,OIL_BRENT,91.25
2023-09-06,OIL_BRENT,91.79
2023-09-07,OIL_BRENT,91.16
2023-09-08,OIL_BRENT,91.85
2023-09-11,OIL_BRENT,91.97
2023-09-12,OIL_BRENT,93.58
2023-09-13,OIL_BRENT,93.04
2023-09-14,OIL_BRENT,95.2
2023-09-15,OIL_BRENT,95.55
2023-09-18,OIL_BRENT,95.95
2023-09-19,OIL_BRENT,96.11
2023-09-20,OIL_BRENT,94.56
2023-09-21,OIL_BRENT,93.7
2023-09-22,OIL_BRENT,93.99
2023-09-25,OIL_BRENT,94.01
2023-09-26,OIL_BRENT,94.46
2023-09-27,OIL_BRENT,97.1
2023-09-28,OIL_BRENT,96.64
2023-09-29,OIL_BRENT,95.86
2023-10-02,OIL_BRENT,91.21
2023-10-03,OIL_BRENT,94.46
2023-10-04,OIL_BRENT,89.83
2023-10-05,OIL_BRENT,88.28
2023-10-06,OIL_BRENT,87.86
2023-10-09,OIL_BRENT,91.37
2023-10-10,OIL_BRENT,90.7
2023-10-11,OIL_BRENT,87.58
2023-10-12,OIL_BRENT,88.4
2023-10-13,OIL_BRENT,94.33
2023-10-16,OIL_BRENT,90.99
2023-10-17,OIL_BRENT,92.52
2023-10-18,OIL_BRENT,91.99
2023-10-19,OIL_BRENT,93.12
2023-10-20,OIL_BRENT,93.72
2023-10-23,OIL_BRENT,91.88
2023-10-24,OIL_BRENT,88.0
2023-10-25,OIL_BRENT,90.14
2023-10-26,OIL_BRENT,88.45
2023-10-27,OIL_BRENT,90.73
2023-10-30,OIL_BRENT,90.73
2023-10-31,OIL_BRENT,86.82
2023-11-01,OIL_BRENT,86.92
2023-11-02,OIL_BRENT,89.02
2023-11-03,OIL_BRENT,87.55
2023-11-06,OIL_BRENT,87.31
2023-11-07,OIL_BRENT,83.43
2023-11-08,OIL_BRENT,81.46
2023-11-09,OIL_BRENT,81.74
2023-11-10,OIL_BRENT,83.66
2023-11-13,OIL_BRENT,84.09
2023-11-14,OIL_BRENT,84.2
2023-11-15,OIL_BRENT,82.4
2023-11-16,OIL_BRENT,77.73
2023-11-17,OIL_BRENT,81.22
2023-11-20,OIL_BRENT,83.25
2023-11-21,OIL_BRENT,82.42
2023-11-22,OIL_BRENT,81.76
2023-11-23,OIL_BRENT,80.85
2023-11-24,OIL_BRENT,79.82
2023-11-27,OIL_BRENT,79.49
2023-11-28,OIL_BRENT,81.66
2023-11-29,OIL_BRENT,82.98
2023-11-30,OIL_BRENT,81.72
2023-12-01,OIL_BRENT,78.72
2023-12-04,OIL_BRENT,78.16
2023-12-05,OIL_BRENT,77.27
2023-12-06,OIL_BRENT,74.33
2023-12-07,OIL_BRENT,74.21
2023-12-08,OIL_BRENT,75.94
2023-12-11,OIL_BRENT,75.75
2023-12-12,OIL_BRENT,74.11
2023-12-13,OIL_BRENT,74.14
2023-12-14,OIL_BRENT,77.05
2023-12-15,OIL_BRENT,76.84
2023-12-18,OIL_BRENT,78.89
2023-12-19,OIL_BRENT,79.82
2023-12-20,OIL_BRENT,81.1
2023-12-21,OIL_BRENT,80.73
2023-12-22,OIL_BRENT,80.23
2023-12-27,OIL_BRENT,80.97
2023-12-28,OIL_BRENT,79.04
2023-12-29,OIL_BRENT,77.69
2024-01-02,OIL_BRENT,76.24
2024-01-03,OIL_BRENT,77.18
2024-01-04,OIL_BRENT,75.79
2024-01-05,OIL_BRENT,78.31
2024-01-08,OIL_BRENT,75.47
2024-01-09,OIL_BRENT,77.97
2024-01-10,OIL_BRENT,78.46
2024-01-11,OIL_BRENT,80.21
2024-01-12,OIL_BRENT,79.89
2024-01-15,OIL_BRENT,79.76
2024-01-16,OIL_BRENT,80.15
2024-01-17,OIL_BRENT,78.88
2024-01-18,OIL_BRENT,81.04
2024-01-19,OIL_BRENT,80.71
2024-01-22,OIL_BRENT,81.7
2024-01-23,OIL_BRENT,82.04
2024-01-24,OIL_BRENT,82.15
2024-01-25,OIL_BRENT,82.33
2024-01-26,OIL_BRENT,83.34
2024-01-29,OIL_BRENT,83.99
2024-01-30,OIL_BRENT,84.14
2024-01-31,OIL_BRENT,82.98
2024-02-01,OIL_BRENT,82.2
2024-02-02,OIL_BRENT,79.54
2024-02-05,OIL_BRENT,79.3
2024-02-06,OIL_BRENT,80.46
2024-02-07,OIL_BRENT,81.18
2024-02-08,OIL_BRENT,83.01
2024-02-09,OIL_BRENT,83.58
2024-02-12,OIL_BRENT,83.88
2024-02-13,OIL_BRENT,84.72
2024-02-14,OIL_BRENT,84.41
2024-02-15,OIL_BRENT,84.33
2024-02-16,OIL_BRENT,84.88
2024-02-19,OIL_BRENT,85.52
2024-02-20,OIL_BRENT,84.78
2024-02-21,OIL_BRENT,84.77
2024-02-22,OIL_BRENT,85.84
2024-02-23,OIL_BRENT,84.18
2024-02-26,OIL_BRENT,84.01
2024-02-27,OIL_BRENT,83.8
2024-02-28,OIL_BRENT,84.08
2024-02-29,OIL_BRENT,84.57
2024-03-01,OIL_BRENT,84.82
2024-03-04,OIL_BRENT,86.58
2024-03-05,OIL_BRENT,85.82
2024-03-06,OIL_BRENT,86.59
2024-03-07,OIL_BRENT,84.88
2024-03-08,OIL_BRENT,84.29
2024-03-11,OIL_BRENT,83.44
2024-03-12,OIL_BRENT,83.66
2024-03-13,OIL_BRENT,83.95
2024-03-14,OIL_BRENT,86.16
2024-03-15,OIL_BRENT,85.39
2024-03-18,OIL_BRENT,86.47
2024-03-19,OIL_BRENT,87.36
2024-03-20,OIL_BRENT,85.77
2024-03-21,OIL_BRENT,84.92
2024-03-22,OIL_BRENT,84.87
2024-03-25,OIL_BRENT,86.18
2024-03-26,OIL_BRENT,85.91
2024-03-27,OIL_BRENT,84.94
2024-03-28,OIL_BRENT,86.17
2024-04-02,OIL_BRENT,87.63
2024-04-03,OIL_BRENT,90.6
2024-04-04,OIL_BRENT,90.32
2024-04-05,OIL_BRENT,92.81
2024-04-08,OIL_BRENT,91.73
2024-04-09,OIL_BRENT,92.13
2024-04-10,OIL_BRENT,91.57
2024-04-11,OIL_BRENT,91.49
2024-04-12,OIL_BRENT,93.12
2024-04-15,OIL_BRENT,90.84
2024-04-16,OIL_BRENT,91.29
2024-04-17,OIL_BRENT,89.54
2024-04-18,OIL_BRENT,88.34
2024-04-19,OIL_BRENT,87.96
2024-04-22,OIL_BRENT,87.3
2024-04-23,OIL_BRENT,88.29
2024-04-24,OIL_BRENT,89.02
2024-04-25,OIL_BRENT,88.1
2024-04-26,OIL_BRENT,89.95
2024-04-29,OIL_BRENT,88.44
2024-04-30,OIL_BRENT,88.23
2024-05-01,OIL_BRENT,83.55
2024-05-02,OIL_BRENT,84.81
2024-05-03,OIL_BRENT,83.6
2024-05-07,OIL_BRENT,82.69
2024-05-08,OIL_BRENT,82.44
2024-05-09,OIL_BRENT,83.27
2024-05-10,OIL_BRENT,83.39
2024-05-13,OIL_BRENT,83.18
2024-05-14,OIL_BRENT,81.0
2024-05-15,OIL_BRENT,79.98
2024-05-16,OIL_BRENT,81.65
2024-05-17,OIL_BRENT,82.24
2024-05-20,OIL_BRENT,81.91
2024-05-21,OIL_BRENT,81.22
2024-05-22,OIL_BRENT,79.9
2024-05-23,OIL_BRENT,79.25
2024-05-24,OIL_BRENT,78.92
2024-05-28,OIL_BRENT,81.34
2024-05-29,OIL_BRENT,81.5
2024-05-30,OIL_BRENT,81.42
2024-05-31,OIL_BRENT,79.41
2024-06-03,OIL_BRENT,76.45
2024-06-04,OIL_BRENT,75.33
2024-06-05,OIL_BRENT,75.41
2024-06-06,OIL_BRENT,77.62
2024-06-07,OIL_BRENT,78.12
2024-06-10,OIL_BRENT,79.59
2024-06-11,OIL_BRENT,80.15
2024-06-12,OIL_BRENT,80.52
2024-06-13,OIL_BRENT,81.44
2024-06-14,OIL_BRENT,81.49
2024-06-17,OIL_BRENT,82.45
2024-06-18,OIL_BRENT,84.79
2024-06-19,OIL_BRENT,85.64
2024-06-20,OIL_BRENT,85.92
2024-06-21,OIL_BRENT,86.42
2024-06-24,OIL_BRENT,86.75
2024-06-25,OIL_BRENT,86.81
2024-06-26,OIL_BRENT,85.76
2024-06-27,OIL_BRENT,87.0
2024-06-28,OIL_BRENT,87.26
2024-07-01,OIL_BRENT,86.57
2024-07-02,OIL_BRENT,88.28
2024-07-03,OIL_BRENT,88.25
2024-07-04,OIL_BRENT,88.34
2024-07-05,OIL_BRENT,88.66
2024-07-08,OIL_BRENT,87.15
2024-07-09,OIL_BRENT,86.48
2024-07-10,OIL_BRENT,86.55
2024-07-11,OIL_BRENT,86.49
2024-07-12,OIL_BRENT,87.35
2024-07-15,OIL_BRENT,86.42
2024-07-16,OIL_BRENT,86.6
2024-07-17,OIL_BRENT,85.76
2024-07-18,OIL_BRENT,86.26
2024-07-19,OIL_BRENT,85.19
2024-07-22,OIL_BRENT,83.44
2024-07-23,OIL_BRENT,82.2
2024-07-24,OIL_BRENT,83.01
2024-07-25,OIL_BRENT,82.58
2024-07-26,OIL_BRENT,81.35
2024-07-29,OIL_BRENT,80.94
2024-07-30,OIL_BRENT,79.26
2024-07-31,OIL_BRENT,81.39
2024-08-01,OIL_BRENT,81.37
2024-08-02,OIL_BRENT,78.35
2024-08-05,OIL_BRENT,77.51
2024-08-06,OIL_BRENT,76.62
2024-08-07,OIL_BRENT,78.26
2024-08-08,OIL_BRENT,80.76
2024-08-09,OIL_BRENT,81.07
2024-08-12,OIL_BRENT,83.06
2024-08-13,OIL_BRENT,82.51
2024-08-14,OIL_BRENT,82.15
2024-08-15,OIL_BRENT,83.09
2024-08-16,OIL_BRENT,81.56
2024-08-19,OIL_BRENT,81.09
2024-08-20,OIL_BRENT,78.85
2024-08-21,OIL_BRENT,78.77
2024-08-22,OIL_BRENT,78.8
2024-08-23,OIL_BRENT,80.34
2024-08-27,OIL_BRENT,81.51
2024-08-28,OIL_BRENT,80.04
2024-08-29,OIL_BRENT,81.55
2024-08-30,OIL_BRENT,80.2
2024-09-02,OIL_BRENT,77.82
2024-09-03,OIL_BRENT,76.46
2024-09-04,OIL_BRENT,74.67
2024-09-05,OIL_BRENT,74.47
2024-09-06,OIL_BRENT,72.82
2024-09-09,OIL_BRENT,72.37
2024-09-10,OIL_BRENT,70.34
2024-09-11,OIL_BRENT,70.31
2024-09-12,OIL_BRENT,73.81
2024-09-13,OIL_BRENT,73.68
2024-09-16,OIL_BRENT,73.96
2024-09-17,OIL_BRENT,74.55
2024-09-18,OIL_BRENT,74.52
2024-09-19,OIL_BRENT,75.93
2024-09-20,OIL_BRENT,75.96
2024-09-23,OIL_BRENT,74.95
2024-09-24,OIL_BRENT,75.29
2024-09-25,OIL_BRENT,75.4
2024-09-26,OIL_BRENT,73.06
2024-09-27,OIL_BRENT,71.63
2024-09-30,OIL_BRENT,72.35
2024-10-01,OIL_BRENT,75.3
2024-10-02,OIL_BRENT,74.86
2024-10-03,OIL_BRENT,77.57
2024-10-04,OIL_BRENT,79.32
2024-10-07,OIL_BRENT,81.74
2024-10-08,OIL_BRENT,78.19
2024-10-09,OIL_BRENT,77.06
2024-10-10,OIL_BRENT,79.45
2024-10-11,OIL_BRENT,80.27
2024-10-14,OIL_BRENT,78.47
2024-10-15,OIL_BRENT,73.68
2024-10-16,OIL_BRENT,73.65
2024-10-17,OIL_BRENT,74.37
2024-10-18,OIL_BRENT,72.75
2024-10-21,OIL_BRENT,73.29
2024-10-22,OIL_BRENT,75.59
2024-10-23,OIL_BRENT,74.68
2024-10-24,OIL_BRENT,74.27
2024-10-25,OIL_BRENT,75.62
2024-10-28,OIL_BRENT,71.87
2024-10-29,OIL_BRENT,71.09
2024-10-30,OIL_BRENT,73.21
2024-10-31,OIL_BRENT,73.25
2024-11-01,OIL_BRENT,73.63
2024-11-04,OIL_BRENT,74.89
2024-11-05,OIL_BRENT,76.98
2024-11-06,OIL_BRENT,76.52
2024-11-07,OIL_BRENT,75.73
2024-11-08,OIL_BRENT,74.04
2024-11-11,OIL_BRENT,72.19
2024-11-12,OIL_BRENT,72.56
2024-11-13,OIL_BRENT,72.86
2024-11-14,OIL_BRENT,73.39
2024-11-15,OIL_BRENT,73.45
2024-11-18,OIL_BRENT,74.35
2024-11-19,OIL_BRENT,74.32
2024-11-20,OIL_BRENT,74.33
2024-11-21,OIL_BRENT,75.09
2024-11-22,OIL_BRENT,76.1
2024-11-25,OIL_BRENT,74.27
2024-11-26,OIL_BRENT,74.56
2024-11-27,OIL_BRENT,73.91
2024-11-28,OIL_BRENT,73.92
2024-11-29,OIL_BRENT,74.16
2024-12-02,OIL_BRENT,72.81
2024-12-03,OIL_BRENT,74.8
2024-12-04,OIL_BRENT,74.68
2024-12-05,OIL_BRENT,73.78
2024-12-06,OIL_BRENT,73.78
2024-12-09,OIL_BRENT,73.73
2024-12-10,OIL_BRENT,73.64
2024-12-11,OIL_BRENT,74.38
2024-12-12,OIL_BRENT,73.52
2024-12-13,OIL_BRENT,74.89
2024-12-16,OIL_BRENT,74.3
2024-12-17,OIL_BRENT,73.16
2024-12-18,OIL_BRENT,74.57
2024-12-19,OIL_BRENT,73.75
2024-12-20,OIL_BRENT,73.19
2024-12-23,OIL_BRENT,72.12
2024-12-24,OIL_BRENT,73.5
2024-12-27,OIL_BRENT,73.77
2024-12-30,OIL_BRENT,74.24
2024-12-31,OIL_BRENT,74.58
2010-08-01,CPI,217.923
2010-09-01,CPI,218.275
2010-10-01,CPI,219.035
2010-11-01,CPI,219.59
2010-12-01,CPI,220.472
2011-01-01,CPI,221.187
2011-02-01,CPI,221.898
2011-03-01,CPI,223.046
2011-04-01,CPI,224.093
2011-05-01,CPI,224.806
2011-06-01,CPI,224.806
2011-07-01,CPI,225.395
2011-08-01,CPI,226.106
2011-09-01,CPI,226.597
2011-10-01,CPI,226.75
2011-11-01,CPI,227.169
2011-12-01,CPI,227.223
2012-01-01,CPI,227.842
2012-02-01,CPI,228.329
2012-03-01,CPI,228.807
2012-04-01,CPI,229.187
2012-05-01,CPI,228.713
2012-06-01,CPI,228.524
2012-07-01,CPI,228.59
2012-08-01,CPI,229.918
2012-09-01,CPI,231.015
2012-10-01,CPI,231.638
2012-11-01,CPI,231.249
2012-12-01,CPI,231.221
2013-01-01,CPI,231.679
2013-02-01,CPI,232.937
2013-03-01,CPI,232.282
2013-04-01,CPI,231.797
2013-05-01,CPI,231.893
2013-06-01,CPI,232.445
2013-07-01,CPI,232.9
2013-08-01,CPI,233.456
2013-09-01,CPI,233.544
2013-10-01,CPI,233.669
2013-11-01,CPI,234.1
2013-12-01,CPI,234.719
2014-01-01,CPI,235.288
2014-02-01,CPI,235.547
2014-03-01,CPI,236.028
2014-04-01,CPI,236.468
2014-05-01,CPI,236.918
2014-06-01,CPI,237.231
2014-07-01,CPI,237.498
2014-08-01,CPI,237.46
2014-09-01,CPI,237.477
2014-10-01,CPI,237.43
2014-11-01,CPI,236.983
2014-12-01,CPI,236.252
2015-01-01,CPI,234.747
2015-02-01,CPI,235.342
2015-03-01,CPI,235.976
2015-04-01,CPI,236.222
2015-05-01,CPI,237.001
2015-06-01,CPI,237.657
2015-07-01,CPI,238.034
2015-08-01,CPI,238.033
2015-09-01,CPI,237.498
2015-10-01,CPI,237.733
2015-11-01,CPI,238.017
2015-12-01,CPI,237.761
2016-01-01,CPI,237.652
2016-02-01,CPI,237.336
2016-03-01,CPI,238.08
2016-04-01,CPI,238.992
2016-05-01,CPI,239.557
2016-06-01,CPI,240.222
2016-07-01,CPI,240.101
2016-08-01,CPI,240.545
2016-09-01,CPI,241.176
2016-10-01,CPI,241.741
2016-11-01,CPI,242.026
2016-12-01,CPI,242.637
2017-01-01,CPI,243.618
2017-02-01,CPI,244.006
2017-03-01,CPI,243.892
2017-04-01,CPI,244.193
2017-05-01,CPI,244.004
2017-06-01,CPI,244.163
2017-07-01,CPI,244.243
2017-08-01,CPI,245.183
2017-09-01,CPI,246.435
2017-10-01,CPI,246.626
2017-11-01,CPI,247.284
2017-12-01,CPI,247.805
2018-01-01,CPI,248.859
2018-02-01,CPI,249.529
2018-03-01,CPI,249.577
2018-04-01,CPI,250.227
2018-05-01,CPI,250.792
2018-06-01,CPI,251.018
2018-07-01,CPI,251.214
2018-08-01,CPI,251.663
2018-09-01,CPI,252.182
2018-10-01,CPI,252.772
2018-11-01,CPI,252.594
2018-12-01,CPI,252.767
2019-01-01,CPI,252.561
2019-02-01,CPI,253.319
2019-03-01,CPI,254.277
2019-04-01,CPI,255.233
2019-05-01,CPI,255.296
2019-06-01,CPI,255.213
2019-07-01,CPI,255.802
2019-08-01,CPI,256.036
2019-09-01,CPI,256.43
2019-10-01,CPI,257.155
2019-11-01,CPI,257.879
2019-12-01,CPI,258.63
2020-01-01,CPI,259.127
2020-02-01,CPI,259.25
2020-03-01,CPI,258.076
2020-04-01,CPI,256.032
2020-05-01,CPI,255.802
2020-06-01,CPI,257.042
2020-07-01,CPI,258.352
2020-08-01,CPI,259.316
2020-09-01,CPI,259.997
2020-10-01,CPI,260.319
2020-11-01,CPI,260.911
2020-12-01,CPI,262.045
2021-01-01,CPI,262.687
2021-02-01,CPI,263.579
2021-03-01,CPI,264.961
2021-04-01,CPI,266.614
2021-05-01,CPI,268.383
2021-06-01,CPI,270.654
2021-07-01,CPI,271.903
2021-08-01,CPI,272.676
2021-09-01,CPI,273.91
2021-10-01,CPI,276.55
2021-11-01,CPI,278.919
2021-12-01,CPI,280.845
2022-01-01,CPI,282.543
2022-02-01,CPI,284.5
2022-03-01,CPI,287.674
2022-04-01,CPI,288.561
2022-05-01,CPI,291.298
2022-06-01,CPI,294.957
2022-07-01,CPI,294.913
2022-08-01,CPI,295.097
2022-09-01,CPI,296.349
2022-10-01,CPI,298.007
2022-11-01,CPI,298.786
2022-12-01,CPI,298.832
2023-01-01,CPI,300.42
2023-02-01,CPI,301.45
2023-03-01,CPI,301.821
2023-04-01,CPI,302.845
2023-05-01,CPI,303.334
2023-06-01,CPI,304.014
2023-07-01,CPI,304.609
2023-08-01,CPI,306.082
2023-09-01,CPI,307.276
2023-10-01,CPI,307.696
2023-11-01,CPI,308.148
2023-12-01,CPI,308.741
2024-01-01,CPI,309.698
2024-02-01,CPI,310.967
2024-03-01,CPI,312.345
2024-04-01,CPI,313.023
2024-05-01,CPI,313.175
2024-06-01,CPI,313.044
2024-07-01,CPI,313.569
2024-08-01,CPI,314.062
2024-09-01,CPI,314.732
2024-10-01,CPI,315.631
2024-11-01,CPI,316.528
2024-12-01,CPI,317.604
2010-08-02,YIELD_CURVE,2.43
2010-08-03,YIELD_CURVE,2.41
2010-08-04,YIELD_CURVE,2.42
2010-08-05,YIELD_CURVE,2.41
2010-08-06,YIELD_CURVE,2.36
2010-08-09,YIELD_CURVE,2.32
2010-08-10,YIELD_CURVE,2.27
2010-08-11,YIELD_CURVE,2.18
2010-08-12,YIELD_CURVE,2.19
2010-08-13,YIELD_CURVE,2.14
2010-08-16,YIELD_CURVE,2.07
2010-08-17,YIELD_CURVE,2.12
2010-08-18,YIELD_CURVE,2.13
2010-08-19,YIELD_CURVE,2.09
2010-08-20,YIELD_CURVE,2.13
2010-08-23,YIELD_CURVE,2.11
2010-08-24,YIELD_CURVE,2.0
2010-08-25,YIELD_CURVE,2.01
2010-08-26,YIELD_CURVE,1.99
2010-08-27,YIELD_CURVE,2.1
2010-08-30,YIELD_CURVE,2.04
2010-08-31,YIELD_CURVE,2.0
2010-09-01,YIELD_CURVE,2.08
2010-09-02,YIELD_CURVE,2.13
2010-09-03,YIELD_CURVE,2.2
2010-09-07,YIELD_CURVE,2.12
2010-09-08,YIELD_CURVE,2.14
2010-09-09,YIELD_CURVE,2.2
2010-09-10,YIELD_CURVE,2.23
2010-09-13,YIELD_CURVE,2.21
2010-09-14,YIELD_CURVE,2.18
2010-09-15,YIELD_CURVE,2.24
2010-09-16,YIELD_CURVE,2.29
2010-09-17,YIELD_CURVE,2.27
2010-09-20,YIELD_CURVE,2.25
2010-09-21,YIELD_CURVE,2.18
2010-09-22,YIELD_CURVE,2.12
2010-09-23,YIELD_CURVE,2.11
2010-09-24,YIELD_CURVE,2.17
2010-09-27,YIELD_CURVE,2.1
2010-09-28,YIELD_CURVE,2.11
2010-09-29,YIELD_CURVE,2.08
2010-09-30,YIELD_CURVE,2.11
2010-10-01,YIELD_CURVE,2.12
2010-10-04,YIELD_CURVE,2.09
2010-10-05,YIELD_CURVE,2.09
2010-10-06,YIELD_CURVE,2.03
2010-10-07,YIELD_CURVE,2.05
2010-10-08,YIELD_CURVE,2.06
2010-10-12,YIELD_CURVE,2.07
2010-10-13,YIELD_CURVE,2.09
2010-10-14,YIELD_CURVE,2.14
2010-10-15,YIELD_CURVE,2.22
2010-10-18,YIELD_CURVE,2.14
2010-10-19,YIELD_CURVE,2.13
2010-10-20,YIELD_CURVE,2.16
2010-10-21,YIELD_CURVE,2.2
2010-10-22,YIELD_CURVE,2.24
2010-10-25,YIELD_CURVE,2.22
2010-10-26,YIELD_CURVE,2.27
2010-10-27,YIELD_CURVE,2.35
2010-10-28,YIELD_CURVE,2.32
2010-10-29,YIELD_CURVE,2.29
2010-11-01,YIELD_CURVE,2.32
2010-11-02,YIELD_CURVE,2.29
2010-11-03,YIELD_CURVE,2.33
2010-11-04,YIELD_CURVE,2.2
2010-11-05,YIELD_CURVE,2.2
2010-11-08,YIELD_CURVE,2.19
2010-11-09,YIELD_CURVE,2.26
2010-11-10,YIELD_CURVE,2.21
2010-11-12,YIELD_CURVE,2.25
2010-11-15,YIELD_CURVE,2.39
2010-11-16,YIELD_CURVE,2.34
2010-11-17,YIELD_CURVE,2.39
2010-11-18,YIELD_CURVE,2.38
2010-11-19,YIELD_CURVE,2.36
2010-11-22,YIELD_CURVE,2.31
2010-11-23,YIELD_CURVE,2.32
2010-11-24,YIELD_CURVE,2.4
2010-11-26,YIELD_CURVE,2.36
2010-11-29,YIELD_CURVE,2.32
2010-11-30,YIELD_CURVE,2.36
2010-12-01,YIELD_CURVE,2.44
2010-12-02,YIELD_CURVE,2.46
2010-12-03,YIELD_CURVE,2.54
2010-12-06,YIELD_CURVE,2.53
2010-12-07,YIELD_CURVE,2.61
2010-12-08,YIELD_CURVE,2.63
2010-12-09,YIELD_CURVE,2.59
2010-12-10,YIELD_CURVE,2.68
2010-12-13,YIELD_CURVE,2.68
2010-12-14,YIELD_CURVE,2.83
2010-12-15,YIELD_CURVE,2.85
2010-12-16,YIELD_CURVE,2.81
2010-12-17,YIELD_CURVE,2.72
2010-12-20,YIELD_CURVE,2.74
2010-12-21,YIELD_CURVE,2.72
2010-12-22,YIELD_CURVE,2.71
2010-12-23,YIELD_CURVE,2.74
2010-12-27,YIELD_CURVE,2.65
2010-12-28,YIELD_CURVE,2.75
2010-12-29,YIELD_CURVE,2.71
2010-12-30,YIELD_CURVE,2.72
2010-12-31,YIELD_CURVE,2.69
2011-01-03,YIELD_CURVE,2.75
2011-01-04,YIELD_CURVE,2.73
2011-01-05,YIELD_CURVE,2.79
2011-01-06,YIELD_CURVE,2.76
2011-01-07,YIELD_CURVE,2.74
2011-01-10,YIELD_CURVE,2.73
2011-01-11,YIELD_CURVE,2.77
2011-01-12,YIELD_CURVE,2.79
2011-01-13,YIELD_CURVE,2.75
2011-01-14,YIELD_CURVE,2.76
2011-01-18,YIELD_CURVE,2.79
2011-01-19,YIELD_CURVE,2.77
2011-01-20,YIELD_CURVE,2.82
2011-01-21,YIELD_CURVE,2.81
2011-01-24,YIELD_CURVE,2.78
2011-01-25,YIELD_CURVE,2.73
2011-01-26,YIELD_CURVE,2.83
2011-01-27,YIELD_CURVE,2.83
2011-01-28,YIELD_CURVE,2.82
2011-01-31,YIELD_CURVE,2.84
2011-02-01,YIELD_CURVE,2.87
2011-02-02,YIELD_CURVE,2.85
2011-02-03,YIELD_CURVE,2.87
2011-02-04,YIELD_CURVE,2.91
2011-02-07,YIELD_CURVE,2.9
2011-02-08,YIELD_CURVE,2.89
2011-02-09,YIELD_CURVE,2.84
2011-02-10,YIELD_CURVE,2.85
2011-02-11,YIELD_CURVE,2.79
2011-02-14,YIELD_CURVE,2.75
2011-02-15,YIELD_CURVE,2.77
2011-02-16,YIELD_CURVE,2.76
2011-02-17,YIELD_CURVE,2.78
2011-02-18,YIELD_CURVE,2.81
2011-02-22,YIELD_CURVE,2.72
2011-02-23,YIELD_CURVE,2.75
2011-02-24,YIELD_CURVE,2.73
2011-02-25,YIELD_CURVE,2.7
2011-02-28,YIELD_CURVE,2.73
2011-03-01,YIELD_CURVE,2.75
2011-03-02,YIELD_CURVE,2.77
2011-03-03,YIELD_CURVE,2.79
2011-03-04,YIELD_CURVE,2.81
2011-03-07,YIELD_CURVE,2.81
2011-03-08,YIELD_CURVE,2.83
2011-03-09,YIELD_CURVE,2.78
2011-03-10,YIELD_CURVE,2.72
2011-03-11,YIELD_CURVE,2.76
2011-03-14,YIELD_CURVE,2.75
2011-03-15,YIELD_CURVE,2.7
2011-03-16,YIELD_CURVE,2.64
2011-03-17,YIELD_CURVE,2.65
2011-03-18,YIELD_CURVE,2.67
2011-03-21,YIELD_CURVE,2.67
2011-03-22,YIELD_CURVE,2.66
2011-03-23,YIELD_CURVE,2.67
2011-03-24,YIELD_CURVE,2.7
2011-03-25,YIELD_CURVE,2.67
2011-03-28,YIELD_CURVE,2.66
2011-03-29,YIELD_CURVE,2.69
2011-03-30,YIELD_CURVE,2.67
2011-03-31,YIELD_CURVE,2.67
2011-04-01,YIELD_CURVE,2.66
2011-04-04,YIELD_CURVE,2.68
2011-04-05,YIELD_CURVE,2.66
2011-04-06,YIELD_CURVE,2.71
2011-04-07,YIELD_CURVE,2.77
2011-04-08,YIELD_CURVE,2.76
2011-04-11,YIELD_CURVE,2.74
2011-04-12,YIELD_CURVE,2.75
2011-04-13,YIELD_CURVE,2.74
2011-04-14,YIELD_CURVE,2.74
2011-04-15,YIELD_CURVE,2.72
2011-04-18,YIELD_CURVE,2.71
2011-04-19,YIELD_CURVE,2.71
2011-04-20,YIELD_CURVE,2.74
2011-04-21,YIELD_CURVE,2.74
2011-04-25,YIELD_CURVE,2.72
2011-04-26,YIELD_CURVE,2.69
2011-04-27,YIELD_CURVE,2.74
2011-04-28,YIELD_CURVE,2.72
2011-04-29,YIELD_CURVE,2.71
